comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
2417,1.326564215148189,44.52967773240917,0.0,1887,17,0.08646986682686979,0.08273403349199067,0.8941929340362549,0.703351261894911,89,0.12518460766104442,0.136557437881292,0.9777602553367616,3.6822507240380635,2301,0.7883455275396486,0.14800486297684295,0.939872145652771,95.20066197765826
