negative,positive,neutral,video_name
0.2407288700342178,0.1538508236408233,0.6054202318191528,ATHOS DO NASCIMENTO ATÉ A MORTE NO MINECRAFT
0.1114197149872779,0.4572572708129883,0.4313230514526367,Transformei o mundo do meu amigo em TNT no Minecraft
0.5208216309547424,0.1829325854778289,0.2962458431720733,Eu Virei um GIGANTE no Minecraft...
0.6339609026908875,0.1116325408220291,0.254406601190567,ASSUSTEI MEU AMIGO VIRANDO GRIMACE SHAKE NO MINECRAFT
0.5484678745269775,0.0627587661147117,0.3887732625007629,ATHOS ESTÁ DESAPARECIDO NO MINECRAFT
0.2231224477291107,0.0704111531376838,0.7064663767814636,FANTASMA DO ATHOS NO MINECRAFT
0.0551020503044128,0.0543459132313728,0.8905519843101501,ATHOS DE FOGO vs ATHOS DE GELO na BATALHA do MINECRAFT
0.6361329555511475,0.1133321970701217,0.2505348622798919,2 CAÇADORES vs ATHOS QUE DESENHA no MINECRAFT
0.7502464056015015,0.0383622199296951,0.2113913744688034,Fui De Mendigo a Milionário no Minecraft
0.6142921447753906,0.1724622547626495,0.2132455706596374,Todo Querem BEIJAR Athos no Minecraft!
0.2061110287904739,0.3353127539157867,0.4585762023925781,MURALHA PARA PROTEGER VILA DO ATAQUE NO MINECRAFT
0.6224772334098816,0.0537672564387321,0.3237555027008056,ATHOS PERDENDO AS CORES NO MINECRAFT
0.5189462900161743,0.1466013640165329,0.3344523310661316,ATHOS VIROU MORTO VIVO NO MINECRAFT
0.3899858295917511,0.0476347096264362,0.5623795390129089,Eu Roubei 10000000 de Diamantes no Minecraft
0.3169944584369659,0.2327869087457656,0.4502186477184295,12 Jeitos de Roubar os Diamantes do Seu Amigo no Minecraft
0.3176350891590118,0.1854605078697204,0.4969044625759125,NOOB vs PRO vs HACKER de CASA SEGURA no MINECRAFT!
0.0325797870755195,0.7109662890434265,0.2564539611339569,Trolei meu INIMIGO com CASA PRONTA na BATALHA DE CONSTRUÇAO do MINECRAFT
0.7017257213592529,0.0752240046858787,0.2230502665042877,Família de ANJOS vs Família de DEMONIOS no Minecraft
0.1661328673362732,0.1445616036653518,0.6893054842948914,ATHOS TEM UMA FA MALUCA NO MINECRAFT
0.5928168892860413,0.0752400159835815,0.3319430351257324,FIQUEI PEQUENO NO MINECRAFT E QUEBREI TUDO
0.0811694711446762,0.0431391261518001,0.8756914138793945,Trolei meu INIMIGO na BATALHA DE DESTRUIÇAO do MINECRAFT
0.1500152796506881,0.1610430926084518,0.6889415979385376,Tudo que TOCO vira DINHEIRO no MINECRAFT
0.1459271311759948,0.0914592668414115,0.7626135945320129,VALENTAO vs MOBS DO MINECRAFT
0.9792653322219848,0.0080537525936961,0.0126809338107705,ATHOS MORREU E FOI PRO CÉU NO MINECRAFT
0.5220170021057129,0.0524193942546844,0.4255636036396026,FOGO vs GELO no MINECRAFT
0.0759377256035804,0.0748428329825401,0.8492193818092346,🌎 Último SOBREVIVENTE Ganha no MODO DOMINAÇAO do MINECRAFT
0.119026243686676,0.4679996967315674,0.4129740297794342,Minecraft em Diferentes Tamanhos!
0.0833730772137641,0.1273774951696396,0.7892494201660156,Trolei meu AMIGO na BATALHA DE MOBS do MINECRAFT
0.7350006699562073,0.0349454395473003,0.2300539761781692,FAMÍLIA ATHOS vs FAMÍLIA CADRES no MINECRAFT
0.7769744992256165,0.0682219266891479,0.1548036485910415,Assustei Meu Amigo Virando MONSTRO no Minecraft
0.4043282866477966,0.1637614369392395,0.4319101870059967,Meu PAI é um NINJA no MINECRAFT
0.725771963596344,0.049995768815279,0.2242323160171508,Tive um Filho Maluco no Minecraft!
0.1617073118686676,0.1493008434772491,0.6889918446540833,FUI ADOTADO POR UMA FAMILIA DE OURO NO MINECRAFT
0.0909594669938087,0.237784057855606,0.6712564826011658,USEI DETECTOR DE AMOR NO MINECRAFT
0.082761213183403,0.0328521020710468,0.8843866586685181,Controlei a Mente dos meus Amigos no Minecraft
0.023516122251749,0.4074077308177948,0.5690761208534241,MINECRAFT MAS TENHO TODOS OS CORAÇÕES
0.5581742525100708,0.1764681935310363,0.2653575539588928,Fui de POBRE a RICO no MINECRAFT em 1 HORA - O Filme
0.0432005077600479,0.5086105465888977,0.4481889605522156,ESSE É O MAIOR MOB DO MINECRAFT - O Filme
0.0737186223268508,0.0838539898395538,0.8424273729324341,ESSA TNT BUGOU O MINECRAFT!
0.7805360555648804,0.0469205416738987,0.1725434362888336,"Hotel de R$1,00 vs Hotel de R$1.000.000,00 de Minecraft"
0.7643917798995972,0.0551446080207824,0.1804636716842651,Fui de POBRE a MILIONÁRIO em 24H no MINECRAFT
0.8140851855278015,0.0223327632993459,0.1635820716619491,Testei Mitos de Minecraft Mas Era Mentira...
0.5703668594360352,0.0384992845356464,0.3911339044570923,VERDADE OU DESAFIO NO MINECRAFT
0.0974556431174278,0.113642893731594,0.7889013886451721,ATHOS VIROU DO MAL NO MINECRAFT
0.0824748873710632,0.7553629875183105,0.1621621996164322,ATHOS VIROU UM GORDAO E COMEU O HAMBURGUER NO MINECRAFT
0.2202154546976089,0.1779380738735199,0.6018465161323547,Trolei Meu Inimigo na BATALHA de DESASTRES NATURAIS do MINECRAFT
0.1108853667974472,0.0773840695619583,0.8117306232452393,Trolei com ROLETA na BATALHA DE MOBS do MINECRAFT
0.81805020570755,0.0787030905485153,0.1032468155026435,TUDO QUE DESENHO TROLA MEU AMIGO NO MINECRAFT
0.0709221586585044,0.1852105259895324,0.7438673377037048,DESCOBRI OS ATHOS ELEMENTAIS SECRETOS NO MINECRAFT
0.1281303614377975,0.2351526916027069,0.636716902256012,TUDO QUE DESENHO APARECE NA BATALHA DE CONSTRUÇAO NO MINECRAFT
