negative,positive,neutral
0.0517193116247653,0.1474632322788238,0.8008174896240234
0.0895389467477798,0.175712913274765,0.7347481846809387
0.0681713968515396,0.5307652354240417,0.4010633528232574
0.2271933406591415,0.4124360680580139,0.3603706359863281
0.0417026802897453,0.379362016916275,0.5789352655410767
0.1082832515239715,0.0766622647643089,0.8150544166564941
0.0462042577564716,0.080474354326725,0.8733213543891907
0.0567024797201156,0.0814911797642707,0.861806333065033
0.0710201039910316,0.3932813704013824,0.5356985330581665
0.3569579422473907,0.0709813013672828,0.572060763835907
0.5095531940460205,0.1028966084122657,0.3875502347946167
0.2761067152023315,0.0967538803815841,0.6271393895149231
0.7671611309051514,0.0455131158232688,0.1873257905244827
0.0409414134919643,0.5830449461936951,0.376013696193695
0.0664693638682365,0.1479560136795044,0.7855746150016785
0.485844224691391,0.1299083232879638,0.3842474222183227
0.848299503326416,0.0315362960100173,0.1201641783118248
0.1236862540245056,0.1730107367038726,0.7033030390739441
0.0412263311445713,0.2719301879405975,0.6868435144424438
0.0717235505580902,0.0776627957820892,0.8506136536598206
0.0169799588620662,0.8307696580886841,0.1522504091262817
0.2161827683448791,0.1227860376238823,0.661031186580658
0.1257412582635879,0.0540599860250949,0.8201987147331238
0.0358357019722461,0.2506437301635742,0.7135206460952759
0.1048761755228042,0.075369045138359,0.8197547793388367
0.1736944168806076,0.1095592454075813,0.7167463302612305
0.1014116555452346,0.1726763248443603,0.7259120941162109
0.038327869027853,0.3049550950527191,0.65671706199646
0.0535366013646125,0.3689137995243072,0.5775495767593384
0.0869719386100769,0.1032687127590179,0.8097593188285828
0.0599196664988994,0.0526845976710319,0.8873957395553589
0.0021294532343745,0.9800859093666076,0.0177846327424049
0.071034125983715,0.0423309244215488,0.886634886264801
0.0429787002503871,0.0305870901793241,0.9264342188835144
0.0734202563762664,0.5008658766746521,0.4257138967514038
0.0494695231318473,0.0436265878379344,0.9069039225578308
0.0611522309482097,0.0860877111554145,0.8527600169181824
0.0681838765740394,0.1762457340955734,0.7555703520774841
0.0316727049648761,0.1791949123144149,0.7891323566436768
0.0899574533104896,0.0687281042337417,0.841314435005188
0.0494516007602214,0.4571968019008636,0.4933515787124634
0.0779195949435234,0.709977388381958,0.2121029794216156
0.0769659951329231,0.2485252767801284,0.6745087504386902
0.0996544584631919,0.0740602910518646,0.8262852430343628
0.0511842519044876,0.1317037492990493,0.8171119689941406
0.1520200818777084,0.1969061493873596,0.6510738134384155
0.0057534500956535,0.9281641244888306,0.0660823732614517
0.206094279885292,0.2688473165035248,0.525058388710022
0.2731840014457702,0.1112967431545257,0.6155192852020264
0.0097030540928244,0.8988016247749329,0.0914952903985977
0.117770567536354,0.2221329510211944,0.6600965261459351
0.0042171059176325,0.9571356773376464,0.0386472381651401
0.053191315382719,0.4233397841453552,0.5234689116477966
0.0610801763832569,0.207236498594284,0.7316833734512329
0.2588253617286682,0.0713002383708953,0.669874370098114
0.1069605350494384,0.2470631897449493,0.6459763050079346
0.0918070971965789,0.1043800637125969,0.8038128018379211
0.0509523786604404,0.0834402069449424,0.8656073808670044
0.2459541857242584,0.0384128950536251,0.7156329154968262
0.1584877669811248,0.1357354372739792,0.7057768106460571
0.033772625029087,0.2066918164491653,0.7595356106758118
0.0439877398312091,0.1596243679523468,0.7963878512382507
0.3730794787406921,0.0526090040802955,0.5743115544319153
0.0939037427306175,0.1124603748321533,0.793635904788971
0.0494188778102397,0.0600384511053562,0.8905426263809204
0.0125591065734624,0.8776211142539978,0.1098197624087333
0.0252010505646467,0.1656194776296615,0.809179425239563
0.0406220257282257,0.189454048871994,0.769923985004425
0.013576379045844,0.0888426005840301,0.8975809812545776
0.0150698395445942,0.8624386787414551,0.1224914044141769
0.0153450714424252,0.4438081383705139,0.5408467650413513
0.0100936908274889,0.8655876517295837,0.1243187114596366
0.0114725371822714,0.8328145742416382,0.1557129323482513
0.0219975654035806,0.131771832704544,0.8462306261062622
0.013409623876214,0.5386424660682678,0.4479479193687439
0.1999881863594055,0.2826471030712127,0.5173646807670593
0.0057159168645739,0.9622434973716736,0.032040562480688
0.0917042940855026,0.1039246246218681,0.8043711185455322
0.0236621741205453,0.6394137144088745,0.336924135684967
0.0363956093788147,0.5824808478355408,0.3811235725879669
0.0614836327731609,0.1917794048786163,0.746737003326416
0.0259166993200778,0.2935205399990082,0.6805627942085266
0.0357080176472663,0.0799632593989372,0.8843287229537964
0.0320982486009597,0.7544655203819275,0.2134362608194351
0.0089616859331727,0.7867968678474426,0.2042414098978042
0.0320744290947914,0.2649841606616974,0.7029414176940918
0.02294697239995,0.2435389757156372,0.7335140109062195
0.0897183045744896,0.2593598365783691,0.6509218215942383
0.0286585856229066,0.6716969013214111,0.2996445000171661
0.04307752102613449,0.37980079650878906,0.5771216750144958
