negative,positive,neutral
0.1803041249513626,0.1233331635594368,0.6963627338409424
0.1641555577516555,0.0818694755434989,0.753974974155426
0.6579200625419617,0.0712919160723686,0.2707880139350891
0.401936411857605,0.0610200464725494,0.5370435118675232
0.540777862071991,0.1143380999565124,0.3448839783668518
0.6207682490348816,0.0399605222046375,0.3392712771892547
0.1102336719632148,0.141048863530159,0.7487174868583679
0.0786933302879333,0.0387160703539848,0.8825905919075012
0.0417156107723712,0.1783449351787567,0.7799394726753235
0.0313951298594474,0.6792908906936646,0.2893139123916626
0.1103821173310279,0.0778112187981605,0.8118066787719727
0.1071076989173889,0.0923972800374031,0.8004949688911438
0.8643710613250732,0.0232246164232492,0.1124042570590972
0.0578854531049728,0.1602847874164581,0.7818297743797302
0.0504016987979412,0.1875734478235244,0.7620248198509216
0.0758756175637245,0.0881587564945221,0.8359656929969788
0.4849914908409118,0.0490728877484798,0.465935617685318
0.1125800684094429,0.1133297011256218,0.7740901708602905
0.1396072208881378,0.0834159478545188,0.7769768238067627
0.0452015362679958,0.2727965414524078,0.6820020079612732
0.0975894480943679,0.1689573377370834,0.7334531545639038
0.0571900196373462,0.1164209991693496,0.8263890147209167
0.0734103620052337,0.1725682765245437,0.7540213465690613
0.1308189183473587,0.1138615012168884,0.7553195953369141
0.0712004676461219,0.1471822410821914,0.7816173434257507
0.0653773471713066,0.0519011914730072,0.882721483707428
0.5655456781387329,0.0359916277229785,0.3984626829624176
0.0650722309947013,0.0904871448874473,0.8444406390190125
0.1082499250769615,0.2273631989955902,0.6643868088722229
0.3637468516826629,0.0771444290876388,0.5591087341308594
0.0819100439548492,0.3738598525524139,0.5442301034927368
0.0169220436364412,0.8391059637069702,0.1439719945192337
0.2647204995155334,0.0698638930916786,0.6654156446456909
0.1647649705410003,0.1681092530488968,0.6671257615089417
0.224594160914421,0.2168680727481842,0.5585377216339111
0.0742071792483329,0.539722740650177,0.3860701024532318
0.3776452541351318,0.0868208482861518,0.5355339050292969
0.1204175353050232,0.0978588312864303,0.7817236185073853
0.1426541060209274,0.1098772659897804,0.7474686503410339
0.0719841495156288,0.1913560628890991,0.7366597652435303
0.124078519642353,0.1964886039495468,0.6794328093528748
0.0497022755444049,0.5754552483558655,0.3748424649238586
0.1025570034980773,0.0722421258687973,0.8252009153366089
0.0290599875152111,0.2429242134094238,0.7280157804489136
0.3836153447628021,0.0632726401090622,0.5531120300292969
0.1563040912151336,0.136788785457611,0.7069070935249329
0.0323492102324962,0.6940015554428101,0.2736491858959198
0.0420058369636535,0.551405131816864,0.40658900141716
0.0900494679808616,0.3242907524108886,0.5856597423553467
0.0566744171082973,0.254286915063858,0.6890386343002319
0.2492072582244873,0.0508867986500263,0.6999059319496155
0.967370867729187,0.0135027775540947,0.0191263481974601
0.1058949902653694,0.1513538956642151,0.7427511811256409
0.1568574011325836,0.1199224814772605,0.72322016954422
