video_id,title,description,channel_id,published_at,category_id,tags,view_count,like_count,comment_count,duration,definition,caption,licensed_content,privacy_status,license,embeddable,public_stats_viewable,is_made_for_kids,thumbnail_url,default_audio_language,default_language,actual_start_time,scheduled_start_time,actual_end_time,scheduled_end_time,concurrent_viewers,active_live_chat_id,recording_date,topicCategories,processing_status,parts_total,parts_processed,time_left_ms,processing_failure_reason
EzT74WeNsO4,Fiquei  MILIONARIO apenas NESSE BLOCO no Minecraft!,"📷 Siga a gente no Instagram!
Kass: https://www.instagram.com/kassiano97/
KR: https://www.instagram.com/kr.matheus/

📹 Se INSCREVA no nosso canal Secundário:
https://www.youtube.com/channel/UCQLu78OyzyKEF-IMeaFn2lQ

Music by: Epidemic Sound (http://www.epidemicsound.com)",UC9Qu6o04oTf-b2acahQVk1g,2023-06-24T12:00:14Z,20,[],353591,21513,340,PT18M43S,hd,False,True,public,youtube,True,True,False,https://i.ytimg.com/vi/EzT74WeNsO4/hqdefault.jpg,pt,,,,,,0,,,"['https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,0,0,0,
