negative,positive,neutral,video_name
0.0441246815025806,0.0905743464827537,0.8653009533882141,O PROFESSOR VIROU ESSA CABEÇA_ (Roblox Gods Will)
0.1658283174037933,0.0464916080236434,0.7876800894737244,ABRA A GARAGEM e GANHE UMA SURPRESA (Roblox The Storage)
0.0482953265309333,0.0657364428043365,0.8859682679176331,SE SAIR DA LUZ MORRE! (Roblox Stay In The Light)
0.0114842047914862,0.8674265146255493,0.1210892274975776,Carreguei MINHA MAE nesse Parkour! (Roblox Carry Me!)
0.0696918442845344,0.0486077889800071,0.881700336933136,O PEIXE COM PERNAS NOS PERSEGUE! (Roblox Feesh)
0.0342185869812965,0.0228139273822307,0.9429675340652466,A Prisao de Noobs no Roblox! (Trapped) • Capítulo 4
0.025726493448019,0.0696981549263,0.9045754075050354,DESAFIO EM FAMÍLIA presos por uma corda! (Roblox Together)
0.0794445276260376,0.0875729247927665,0.8329825401306152,ESCAPE DOS AMIGOS ESQUISITOS! (Roblox Random Friends)
0.177909180521965,0.0764120891690254,0.745678722858429,MUDE de COR RÁPIDO ou MORRA no PARKOUR! (Roblox Color Split)
0.3557422757148742,0.0867500081658363,0.5575077533721924,O SEGREDO da FÁBRICA de BONECAS ABANDONADA! (Roblox Dollworks Corp)
0.0585360787808895,0.0687922835350036,0.8726716041564941,JOGOS DIVERTIDOS DE PARKOUR no ROBLOX! (Parte 4)
0.038171574473381,0.2014762908220291,0.7603521347045898,A BARBIE IMPOSTORA NO ROBLOX! (Escape Evil Barbie!)
0.0615462735295295,0.1052925810217857,0.8331611156463623,O MILKSHAKE do GRIMACE no ROBLOX! (Grimace Horror)
0.1202855557203292,0.0719404444098472,0.8077739477157593,O BEBÊ ROBY QUER NOS PRENDER! (Roblox Baby Roby Escape)
0.0642877370119094,0.0670713782310485,0.8686409592628479,SÓ APERTE O BOTAO! (Roblox Just Press The Button)
0.0378583073616027,0.0778190419077873,0.8843227028846741,HISTÓRIA DO NARIZ VERMELHO NO ROBLOX! (Mr Uncanny's Toy Factory)
0.0543453134596347,0.200036346912384,0.7456183433532715,JOGOS DE CELULAR no ROBLOX • Parte 2
0.0302313771098852,0.6398429870605469,0.3299256563186645,QUEM COME MAIS no ROBLOX_ (Eat)
0.140804648399353,0.0347955860197544,0.8243997693061829,ROUBARAM MINHA PERNA no ROBLOX (Collect The Body)
0.0428870692849159,0.0646716952323913,0.8924412727355957,FAMÍLIA DE PATINS na BATALHA DAS CORES (Roblox Color Block)
