comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
31,0.07434052757793765,0.8614269295280171,0.0,17,0,0.11669209697884655,0.10182490630581648,0.3841871619224548,0.0,4,0.23999597312461945,0.2387492128535395,0.9459118247032166,12.903225806451612,26,0.6433119255929224,0.20745799715118907,0.871518611907959,83.87096774193549
