negative,positive,neutral,video_name
0.076505959033966,0.0929682850837707,0.8305257558822632,LOKIS NO TRENZINHO DE ESCADA MUITO LEGAL _ Roblox - Create a Cart Ride
0.057602260261774,0.185599148273468,0.7567985653877258,LOKIS COM AMIGO RAFAEL NO PASSEIO DE TRENZINHO _ Roblox - Create a Cart Ride
0.0536377914249897,0.5049574971199036,0.4414047002792358,LOKIS NA MOTINHA DE DOIS LUGARES _ Roblox - Create a Cart Ride
0.1448796838521957,0.3526545166969299,0.5024657845497131,TRENZINHO INFINITO  MALUCO _ Roblox - The Never Ending Train Ride
0.06201933324337,0.1333571970462799,0.8046234250068665,LOKIS MURDER MUITO FORTE _ Roblox - Murder Mystery 2
0.1178616732358932,0.1464231014251709,0.7357152104377747,CORRA DOS CABEÇÕES MALUCOS _ Roblox - Walking Head
0.7877467274665833,0.0499363131821155,0.1623169332742691,LOKIS FICOU BRAVO E QUEBROU A MESA _ Roblox - The Presentation Experience
0.3950120210647583,0.0924723222851753,0.512515664100647,LOKIS SUBINDO NA ESCADA COM BALÕES _ Roblox
0.3380031883716583,0.2662719786167145,0.3957248330116272,LOKIS NOS ESCORREGADORES GIGANTES _ Roblox
0.3495756983757019,0.0595683678984642,0.5908558964729309,LOKIS PÉ DE MOLA PULA PULA _ Roblox - Easy Spring Obby
0.1262690871953964,0.083184003829956,0.7905468940734863,LOKIS CORRENDO DA CABEÇAO MENINA _ Roblox - Escape Running Head
0.0565569065511226,0.5369266271591187,0.4065164625644684,CARRINHO DO GIGANTE AMARELO _ Roblox
0.0721484869718551,0.0589456483721733,0.8689058423042297,LOKIS ARANHA MUITO FORTE _ Roblox - Spider
0.0598748102784156,0.0692580491304397,0.8708671927452087,ARANHA SUBINDO NAS PAREDES _ Roblox - Spider
0.0615848116576671,0.1685714572668075,0.7698436975479126,AREIA MOVEDIÇA MALUCA _ Roblox - Quicksand Testing
0.0424139983952045,0.2035485208034515,0.7540374398231506,LOKIS VIROU UM GATINHO FOFO _ Roblox
0.1966133415699005,0.1206161975860595,0.6827704310417175,LOKIS CENTOPEIA MALVADA _ Roblox - Centipede
