comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
4582,2.5134393856280854,84.71915060361727,0.0,3574,19,0.09353245100026172,0.07831594480310841,0.9002259373664856,0.41466608467917937,78,0.11713375983046731,0.10592905540305302,0.9663994312286376,1.7023134002618943,4446,0.7893337900016582,0.12796163130128937,0.9329102635383606,97.03186381492797
