comments_total,authors_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day
4613,3944,2.5444015444015444,53.87766002035664,0.0,2152
2189,1783,1.9509803921568627,26.902478652465447,0.0,674
2332,1941,1.3847980997624703,26.684916335867726,0.0,861
6526,5662,3.5505984766050056,48.06796808669462,0.0,1461
1815,1510,1.953713670613563,27.65487364464984,0.0,739
2506,1977,1.4435483870967742,23.626030529550412,0.0,792
3599,2843,1.9905973451327434,46.13456197481577,0.0,1737
273,251,0.7520661157024794,9.320518260080853,0.0,172
