,video_id,video_length,proporcao_analise,video_comments,comments_authors_total,comments_roberta_proportion,video_length_seconds,video_comments_norm,comments_authors_total_norm,video_length_seconds_norm
0,wBG7C8msQ2A,PT12M30S,0.6590728613447264,4613,3713,3.52,750,0.6887795588001904,0.6897166633643749,0.02344827586206888
1,vGAsa8MLTeg,PT24M18S,0.6004587405146834,2189,1510,9.857142857142858,1458,0.30407871766386285,0.25321973449574003,1.0
2,drnDl3LccLs,PT17M46S,0.6552814233818771,2332,1692,1.4827586206896552,1066,0.32677352801142673,0.2892807608480285,0.45931034482758615
3,DfQnWgU3DxY,PT15M11S,0.4701143443573353,6574,5279,2.6904761904761907,911,0.9999999999999999,0.9999999999999999,0.2455172413793103
4,YvtH5Psg7N0,PT17M38S,0.7712346392624522,1815,1337,3.933333333333333,1058,0.24472305983177273,0.21894194571032297,0.4482758620689655
5,PS412i9ZKow,PT21M43S,0.6163064456070284,2508,1635,1.9130434782608696,1303,0.3547056022853515,0.27798692292450955,0.7862068965517242
6,9cWX9CNyylI,PT12M13S,0.7779012331684251,3655,2540,2.7037037037037037,733,0.536740199968259,0.45730136714880126,0.0
7,eXr6ptf0PVI,PT12M32S,0.7695372874820855,273,232,6.2,752,0.0,0.0,0.026206896551724146
