comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
200,0.351493848857645,3.53894361133447,0.0,79,4,0.15832066125527489,0.1417301406304879,0.952280044555664,2.0,46,0.34067856539506464,0.29288988311621506,0.9743489027023317,23.0,146,0.5010007783956826,0.23367736951794138,0.8792408108711243,73.0
