channel_id,title,description,published_at,country,view_count,comment_count,subscriber_count,video_count,is_verified,keywords,profile_picture_url
UC9Qu6o04oTf-b2acahQVk1g,Kass e KR,"Olá! somos Kass (Kassiano) e KR (Matheus).
Somos uma dupla de amigos que decidiram criar um canal para a sua diversão! 😋
Ter um canal sempre foi nosso sonho e agora estamos trabalhando duro para conquistar nossos objetivos.
Você é muito bem vindo aqui!
Fazemos vídeos novos todos os dias, então volte sempre!
",2014-12-16T15:08:11Z,BR,484159232,0,1730000,1352,False,"Kass kr minecraft desafio ""minecraft mas"" kassekr trolagem trolei ""amigo no minecraft"" krgamer krgamerr Maniqueft",https://yt3.ggpht.com/gLk1zQ2WNNPq-p22GFpty1UmSx_D4K945Drr5ETvQGh-uXsYRTwKVDMykaFA_2EDhvnW2FYIrlw=s88-c-k-c0x00ffffff-no-rj
