comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
8682,4.752052545155993,171.0250115894112,0.0,7262,29,0.10210308908331799,0.07746445430087726,0.6958996057510376,0.33402441833678875,142,0.11881883866388578,0.09879019258767258,0.976756989955902,1.6355678415111725,8471,0.779078072132841,0.12607703709828785,0.9324288368225098,97.56968440451509
