comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
1844,1.0950118764845607,21.63947008449119,0.0,722,29,0.12349206267302013,0.0982604727010123,0.9684578776359558,1.572668112798265,43,0.11656539275618004,0.12223166384836477,0.973422110080719,2.331887201735358,1752,0.7599425447454228,0.14379324701705087,0.9143806099891664,95.01084598698482
