comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
1376,0.7515019115237576,15.98612672735423,0.0,616,18,0.10749949553149253,0.09933746430802112,0.9163998961448668,1.308139534883721,53,0.12371917856826042,0.14041496897185904,0.9908374547958374,3.8517441860465116,1286,0.7687813259998261,0.1535399402572807,0.9348378777503968,93.45930232558139
