negative,positive,neutral,video_name
0.0958372205495834,0.1478191614151001,0.7563436627388,CURIOSIDADES sobre OS ENCATAMENTOS do MINECRAFT!
0.0685617476701736,0.1689561009407043,0.7624821662902832,MEU AMIGO visitou MEU MUNDO de MINECRAFT! @spok
0.0388728864490985,0.2784916460514068,0.6826354265213013,COMO ENCONTRAR ESTRUTURAS mais FÁCIL no MINECRAFT!
0.1879989802837371,0.1457150727510452,0.6662859320640564,SEGREDO dos GATOS DO MINECRAFT!
0.0129005359485745,0.9090521931648254,0.0780473724007606,CURIOSIDADES sobre OS MAPAS do MINECRAFT!
0.104761391878128,0.1519530713558197,0.743285596370697,NÍVEIS dos VILLAGERS no MINECRAFT!
0.2266592979431152,0.0597237758338451,0.7136169075965881,TEMPERATURA dos BIOMAS NO MINECRAFT!
0.0394920110702514,0.1955211162567138,0.7649868726730347,SEGREDO do MINÉRIO DE COBRE no MINECRAFT!
0.1289286166429519,0.3398787081241607,0.5311926603317261,CURIOSIDADES do URSO POLAR no MINECRAFT!
0.0818418338894844,0.1232888773083686,0.7948692440986633,MELHORES coisas PARA PESCAR no MINECRAFT!
0.0235034748911857,0.5089432597160339,0.4675533175468445,SEGREDO da AMETISTA no MINECRAFT!
0.0415278524160385,0.2536770105361938,0.7047951221466064,COMO CONSEGUIR SELAS no MINECRAFT_!
0.2751391232013702,0.1790014654397964,0.5458593964576721,SEGREDO das MANSÕES DO MINECRAFT!
0.0712158754467964,0.1088054105639457,0.819978654384613,CURIOSIDADES dos SAPOS no MINECRAFT!
0.105061262845993,0.4048886597156524,0.4900501072406769,EFEITOS das COMIDAS NO MINECRAFT!
0.0625477954745292,0.3173448741436004,0.6201072931289673,SEGREDO das ABELHAS no MINECRAFT!
0.0825038999319076,0.0936401635408401,0.8238559365272522,PROFISSÕES dos VILLAGERS no MINECRAFT!
0.0633573308587074,0.2246766835451126,0.7119659781455994,SEGREDO do PORTAL DO NETHER no MINECRAFT!
0.0461460538208484,0.0611403472721576,0.8927135467529297,COISAS que VOCÊ NÃO SABIA no MINECRAFT!
0.0502089038491249,0.1409368962049484,0.8088541626930237,VOCÊ SABIA disso SOBRE A LUA NO MINECRAFT_!
0.1051579192280769,0.1669706851243972,0.7278714179992676,TIPOS de ESCADAS DIFERENTES no MINECRAFT!
0.507655143737793,0.1471783518791198,0.3451665341854095,COISAS INUTEIS que EXISTEM NO MINECRAFT!
0.1230913251638412,0.0925604179501533,0.7843483090400696,O ITEM mais IMPORTANTE do SEU MINECRAFT!  #authentic #authenticgames #minecraft
0.2553653419017792,0.1277688443660736,0.6168658137321472,PORQUE é BOM DORMIR no MINECRAFT_!  #authentic #authenticgames #minecraft
0.007554795127362,0.8911593556404114,0.1012858301401138,O MAIOR BATTLE ROYALE DO MINECRAFT !!
0.0879138931632042,0.0923337340354919,0.8197523951530457,LUTAMOS CONTRA A RAINHA DE GELO !! Minecraft Avatar #27
0.1873363405466079,0.1773204356431961,0.6353431940078735,BATALHA CONTRA O DOBRADOR DO VENTO !! - Minecraft Avatar #29
0.0209951195865869,0.7467491626739502,0.232255682349205,"O MAIOR SURVIVAL DO MINECRAFT !! (ft. VenomExtreme,BibiTatto,Papile,Prosidu)"
0.0991547852754592,0.3905110657215118,0.5103341341018677,ESPIÕES NO MINECRAFT !! - Minecraft Animado
0.0530247464776039,0.2749292850494385,0.6720459461212158,JPPLAYS ERA O MURDER NO MINECRAFT !!
0.061564914882183,0.1336175054311752,0.8048175573348999,DERROTAMOS O DOBRADOR DA ÁGUA !! - Minecraft Avatar #30
0.386911928653717,0.1455548107624054,0.4675332009792328,ENFRENTEI O MINOTAURO COM O PODER DO FOGO !! - Minecraft Avatar #25
0.2471693456172943,0.1298013478517532,0.6230292320251465,INVASÃO NA VILA DO VENTO !! - Minecraft Avatar #28
0.041051622480154,0.2348076999187469,0.7241407036781311,DERROTEI A HYDRA COM O PODER DO FOGO !! Minecraft Avatar #26
0.0281656794250011,0.4159547388553619,0.5558795928955078,CONSEGUIMOS NOVAS HABILIDADES !! (Minecraft Dungeouns)
0.2508967816829681,0.0971151888370513,0.6519880294799805,A VOLTA DOS PRISIONEIROS NO MINECRAFT !!
0.1945783495903015,0.2032756358385086,0.6021460294723511,VARAL DE ROUPAS !! - Minecraft Dinossauros #03
0.0485379807651042,0.1136810407042503,0.8377810120582581,OS DINOSSAUROS VÃO VOLTAR !! - Minecraft Dinossauros #01
0.1742495149374008,0.1368453800678253,0.6889051795005798,O PAPEL QUE DA VIDA AOS DINOSSAUROS !! - Minecraft Dinossauros #09
0.0571872778236866,0.7134759426116943,0.2293367683887481,PRIMEIRA NOITE NO MUNDO DOS DINOSSAUROS !! - Minecraft Dinossauros #02
0.00788180436939,0.9068255424499512,0.0852925926446914,FORNALHA PRIMITIVA !! - Minecraft Dinossauros #07
0.0170950591564178,0.7290143966674805,0.2538905441761017,NOVA FORMA DE CORTAR MADEIRA !! - Minecraft Dinossauros #08
0.0572926625609397,0.1506124883890152,0.792094886302948,FREE FIRE NO MINECRAFT !! - _INCRÍVEL_
0.083123043179512,0.1019621714949607,0.8149147629737854,BALDE DE MADEIRA !! - Minecraft Dinossauros #05
0.2450881004333496,0.1496488898992538,0.6052629947662354,CRIAMOS FERRO DE NOVA FORMA !! - Minecraft Dinossauros #10
0.0348994024097919,0.2102645635604858,0.7548360824584961,NOVA FORMA DE CONSEGUIR COMIDA !! - Minecraft Dinossauros #06
0.0889711901545524,0.1882618218660354,0.7227669358253479,NOVO LOBINHO DE ESTIMAÇÃO !! - Minecraft Dinossauros #04
0.0608490966260433,0.068052276968956,0.8710985779762268,O IMPOSTOR PEGOU MEU AMIGO !! - Minecraft Impostor
0.0358644090592861,0.60549396276474,0.3586415946483612,LOBISOMEM DAS NEVES !! - Minecraft Lobisomem #08
0.066797025501728,0.1429576426744461,0.7902453541755676,PEGAMOS O AIRDROP !! - Minecraft Free Fire #2
0.3157069683074951,0.0292963441461324,0.6549966931343079,O MINECRAFT FICOU DIFERENTE !! - Minecraft Hexagono
0.0223549585789442,0.3743562698364258,0.6032887101173401,CRIAMOS UM BEBÊ DINOSSAURO !! - Minecraft PE Dinossauros #02
0.0754952728748321,0.1563326269388198,0.7681720852851868,CRIAMOS UMA FLAUTA ENCANTADA !! - Minecraft Avatar #19
0.0483746901154518,0.1963064670562744,0.755318820476532,CRIAMOS A ESPADA FLAMEJANTE DE FOGO !! - Minecraft Avatar #17
0.0311767291277647,0.220040276646614,0.7487829327583313,BEM-VINDO A CIDADE DOS ZUMBIS NO MINECRAFT !! - Minecraft Zumbis o Filme
0.1219642013311386,0.4426599144935608,0.435375839471817,AUTHENTICGAMES LIBEROU UM NOVO PODER DE FOGO !! - Minecraft Avatar #21
0.0425263792276382,0.5920928716659546,0.3653808236122131,CRIAMOS A ESPADA FLAMEJANTE DO DRAGÃO DE FOGO !! - Minecraft Dragões #13
0.5555445551872253,0.0977015867829322,0.3467538952827453,ENCANTADOR DE RATOS DENTRO NO MINECRAFT !! - Minecraft Animado
0.0529470480978488,0.3416300117969513,0.6054229736328125,AUTHENTICGAMES LIBEROU O NOVO PODER DE FOGO !! - Minecraft Avatar #24
