negative,positive,neutral,video_name
0.1074394509196281,0.0492324456572532,0.843328058719635,Enganei meu AMIGO com a PICARETA OP no Minecraft!
0.325493574142456,0.0612358041107654,0.61327064037323,Sobrevivi DENTRO do meu AMIGO por um DIA no Minecraft
0.2698690593242645,0.2163078188896179,0.5138231515884399,Sobrevivi 100 DIAS na CASA EMBAIXO da ÁGUA no Minecraft!
0.0542348511517047,0.46539968252182,0.4803654253482818,ENGANEI meu AMIGO FINGINDO ser POBRE no Minecraft!
0.0135986674576997,0.8318369388580322,0.1545644104480743,Trolei meu AMIGO USANDO visão de RAIO-X no Minecraft!
0.4247539341449737,0.0675534829497337,0.5076926350593567,FIZ uma LOJA de JOGOS para ROUBAR meu AMIGO no Minecraft!
0.2390807271003723,0.0794076547026634,0.681511640548706,Fiz uma LOJA para ROUBAR os VILLAGERS no Minecraft!
0.2966434955596924,0.0709013044834137,0.6324552297592163,NAVIO de R$1 vs. NAVIO de R$1.000.000.000 no Minecraft!
0.1090329438447952,0.1159408837556839,0.7750261425971985,Eu TENHO 1 BILHÃO DE ESMERALDAS no Minecraft!
0.0838032141327858,0.1450039148330688,0.7711928486824036,Eu TENHO 1 BILHÃO DE DIAMANTES no Minecraft!
0.1125316768884658,0.0782654210925102,0.8092028498649597,Fiquei  MILIONARIO apenas NESSE BLOCO no Minecraft!
0.0544312708079814,0.2749822735786438,0.6705864667892456,Trolei meu AMIGO para GANHAR muitos DIAMANTES no Minecraft!
0.5731138586997986,0.1139080747961998,0.312978059053421,a CADA LIKE eu fico MAIOR no Minecraft!
0.1056025847792625,0.0803860947489738,0.8140113353729248,CASA SEGURA de NOOB vs. PRO vs. HACKER no MINECRAFT!
0.1054552197456359,0.0905875191092491,0.8039573431015015,preciso salvar 1 no minecraft
0.7572349309921265,0.0392039529979229,0.2035610824823379,Transformei o MUNDO do meu AMIGO em DIAMANTE no Minecraft!
0.5216912031173706,0.08079195022583,0.3975168466567993,Usei MORPH de SKIBIDI TOILET para TROLAR meu AMIGO no Minecraft!
0.3007275760173797,0.1530027091503143,0.5462697148323059,Descobri os SEGREDOS do MEU AMIGO no Minecraft!
0.0912917703390121,0.1381535828113556,0.7705546617507935,Sobrevivi 100 DIAS como MILIONÁRIO no Minecraft!
0.1118500605225563,0.2963382601737976,0.5918116569519043,Enganei TODO MUNDO no Minecraft!
0.0250415336340665,0.7666871547698975,0.208271250128746,Encontrei uma FÃ no Minecraft!
0.0878352224826812,0.0816411674022674,0.8305236101150513,FIZ uma CASA DE RICO no minecraft pra trolar meu amigo
0.0452542565762996,0.7549028992652893,0.1998427957296371,Trolei meu AMIGO com 100 CASAS REALISTAS no Minecraft!
0.3044978082180023,0.1450321972370147,0.5504699945449829,Meu AMIGO SONHOU que ERA RICO e ACORDOU POBRE no Minecraft!
0.1483777463436126,0.129678264260292,0.7219439744949341,EU TIVE UM FILHO no Minecraft!
0.971283793449402,0.011672462336719,0.0170436985790729,Ajudei meu AMIGO POBRE a FICAR RICO no Minecraft!
0.437867522239685,0.2495644092559814,0.3125681281089782,Sobrevivi UM DIA em UMA BANHEIRA em ALTO MAR no Minecraft!
0.1747447252273559,0.377747118473053,0.4475081264972687,RESTAURANTE de R$1 vs. RESTAURANTE de R$1.000.000.000 no Minecraft!
