negative,positive,neutral,video_name
0.0021294574253261,0.9800859093666076,0.0177846923470497,MIAUZINHA ESCOLHE MINHAS ROUPAS no BROOKHAVEN do ROBLOX #brookhaven #roblox
0.086972065269947,0.1032686382532119,0.8097593188285828,Seja a POMNI do DIGITAL CIRCUS no Brookhaven do Roblox #roblox #brookhaven #digitalcircus
0.0681839287281036,0.1762454062700271,0.755570650100708,Seja a Barbie do filme da Barbie no Brookhaven do Roblox #roblox #brookhaven #barbie
0.0734203085303306,0.5008656978607178,0.4257140457630157,PAPILE TEM UM FA MALUCO NO ROBLOX
0.0611522980034351,0.0860878303647041,0.852759838104248,Criei a Boneca Barbie do Filme Barbie no BrookHaven do Roblox
0.0494694821536541,0.0436265803873539,0.9069039821624756,Seja o Grimace do Grimace’s Shake do Mc Donald’s no Brookhaven do #roblox  #brookhaven #grimace
0.0535365864634513,0.3689146339893341,0.5775488018989563,Criei uma conta de Roblox para minha Avó! #roblox #robux
0.038327720016241,0.3049567341804504,0.6567155122756958,Minha Avó Comprou Robux no Roblox! #roblox #robux
0.0316726304590702,0.179194688796997,0.7891326546669006,NATASHA PANDA ADOTOU A PAPILE (Roblox)
0.0531914047896862,0.423339694738388,0.5234689116477966,Minha avó gastou meus robux #roblox #robux
0.0097030457109212,0.8988016843795776,0.0914952233433723,Minha avó gastou robux pela primeira vez #roblox #robux
0.0042171101085841,0.9571356773376464,0.0386472307145595,Minha avó escolhe minhas roupas no Brookhaven do Roblox (parte 2) #roblox #brookhaven
0.2731840908527374,0.1112966760993003,0.6155192255973816,Gato Galáctico escolhe minhas roupas no Brookhaven do Roblox #roblox #brookhaven
0.206094354391098,0.2688475847244262,0.5250580310821533,Ajudei uma menina pobre no Brookhaven do Roblox #brookhaven #roblox
0.1177706494927406,0.2221332192420959,0.6600961089134216,Minha mae gastou robux pela primeira vez no ROBLOX #roblox #robux
0.061080165207386,0.20723657310009,0.7316832542419434,Luluca escolhe minhas roupas no Brookhaven do Roblox #roblox #brookhaven #luluca
0.0599197447299957,0.0526845902204513,0.8873956799507141,Tenha piscina sem ser premium no Brookhaven do Roblox #roblox #brookhaven
0.1736941039562225,0.1095594316720962,0.7167463898658752,NAO ACREDITO_ FIQUEI POBRE NO ROBLOX (0 ROBUX)
0.2161828875541687,0.1227862238883972,0.6610309481620789,SEJA BOIADEIRA NO BROOKHAVEN do ROBLOX (Nova Atualizaçao Fazenda) #roblox #brookhaven #shorts
0.1014117524027824,0.172676220536232,0.7259120941162109,COPIANDO ROUPAS NO BROOKHAVEN do ROBLOX #shorts #roblox #brookhaven
0.035835638642311,0.2506435811519623,0.7135207653045654,MINHA AVÓ ESCOLHE MINHAS ROUPAS no BROOKHAVEN do ROBLOX #shorts #roblox #brookhaven
0.1257413774728775,0.0540600307285785,0.8201985955238342,ATENÇAO_ FIQUE MUITO RICO NO ROBLOX 🤑
0.0169799569994211,0.8307698369026184,0.1522502154111862,INTELIGÊNCIA ARTIFICIAL CRIOU MEU AVATAR no ROBLOX
0.0717236474156379,0.0776628777384758,0.8506134748458862,SEJA UMA CAPIVARA no BROOKHAVEN do ROBLOX #shorts #roblox #brookhaven #capivara
0.1048764437437057,0.0753692537546157,0.8197543025016785,Como Ganhar Itens Grátis no Roblox
0.071034274995327,0.042331013828516,0.8866347074508667,Seja o Câmera Man do Skibidi Toilet no Brookhaven do Roblox #roblox #brookhaven #skibiditoilet
0.0429785214364528,0.0305869653820991,0.9264345169067384,Seja o Skibi Toilet no Brookhaven do Roblox #shorts #roblox #brookhaven #skibiditoilet
0.0939037427306175,0.1124605312943458,0.7936357259750366,O MAIOR SEGREDO do BROOKHAVEN no ROBLOX
0.1584882587194442,0.1357351243495941,0.705776572227478,NAO ASSISTA ESSE VÍDEO DE ROBLOX. ELE É UM TESTE.
0.1069605574011802,0.2470632791519165,0.6459761261940002,CRIEI UM AVATAR SUS NO ROBLOX 😳
0.0337726436555385,0.2066917419433593,0.7595356702804565,"FAMÍLIA MINEGIRL no BROOKHAVEN ROBLOX (Ju, Cris e Tex) #shorts #papile #juliaminegirl"
0.0918071046471595,0.10437972843647,0.8038131594657898,O MAIOR MISTÉRIO DO ROBLOX
0.3730804026126861,0.0526088699698448,0.5743106603622437,DELETEI MEU ROBLOX PARA SEMPRE...
0.0494188219308853,0.0600383877754211,0.89054274559021,CONSEGUI ROBUX GRÁTIS 🤩
0.0439878441393375,0.1596243232488632,0.7963878512382507,COMO MORAR EMBAIXO DO VIDRO no BROOKHAVEN #roblox #brookhaven
0.2459539473056793,0.0384128279983997,0.71563321352005,PROBLEMS ESCOLHE as ROUPAS da PAPILE no BROOKHAVEN do ROBLOX #shorts #problems #brookhaven #roblox
0.0125590953975915,0.8776211142539978,0.1098197624087333,GIUBS ESCOLHE AS ROUPAS DA PAPILE no BROOKHAVEN ROBLOX (@GiubsVilarino )#roblox #brookhaven #shorts
0.2588253319263458,0.0713003650307655,0.6698743104934692,ONDE FICA O HOTEL DO BROOKHAVEN no ROBLOX_ #roblox #brookhaven
0.0509523004293441,0.0834402665495872,0.8656073808670044,NOVA ATUALIZAÇAO DO BROOKHAVEN no ROBLOX (Onde fica o COFRE_) #shorts #brookhaven #roblox
0.0057534533552825,0.9281641244888306,0.0660824328660965,JOGOS ESTRANHOS DE COCÔ NO ROBLOX 💩
0.1520199626684188,0.1969061493873596,0.6510738730430603,criei o PERFIL DA M3GAN no ROBLOX (igual do FILME)
0.0779196918010711,0.7099772095680237,0.2121030837297439,PAPILE BEBÊ NO BROOKHAVEN (Códigos de Roupas para Brookhaven) #roblox #brookhaven
0.0996545478701591,0.0740602687001228,0.8262851238250732,PREMIUM GRÁTIS no BROOKHAVEN _ids e códigos de roupas #roblox #brookhaven
0.0494515486061573,0.4571965336799621,0.4933519959449768,VIREI DONA DO BROOKHAVEN no ROBLOX #brookhaven #roblox
0.0769661515951156,0.2485250234603881,0.674508810043335,PAPILE MANDRAKE NO BROOKHAVEN (Códigos de Roupa para Brookhaven) #roblox #brookhaven
0.0511842407286167,0.1317039430141449,0.8171117901802063,SHIRLEY de GABRIEL E SHIRLEY escolhe AS ROUPAS DA PAPILE no ROBLOX BROOKHAVEN #roblox #brookhaven
0.0899573788046836,0.0687284469604492,0.8413141369819641,NATASHA PANDA escolhe AS ROUPAS DA PAPILE no ROBLOX BROOKHAVEN #roblox #brookhaven
0.0057159168645739,0.9622434973716736,0.0320405960083007,CONHECI O AZUL BABAO NO ROBLOX
0.0134096145629882,0.538642406463623,0.4479479491710663,NOVO MAPA DE ROBLOX INCRÍVEL 🤩 #TáNaCopaTáNoSportv #publi
0.0114725595340132,0.8328145742416382,0.1557129770517349,VIVENDO COMO WANDINHA no ROBLOX (Wednesday) - Papile
0.0153450788930058,0.4438077509403229,0.5408471822738647,FIQUEI RICA no ROBLOX (sportv land)
0.0150698153302073,0.8624389171600342,0.1224913001060485,EXPLORANDO TODO o sportv land no ROBLOX
0.0135763613507151,0.0888424962759018,0.8975811004638672,RODA GIGANTE DIVERTIDA no ROBLOX (sportv land)
0.0100937085226178,0.8655874729156494,0.1243188977241516,CONQUISTANDO ESTRELAS no sportv land (ROBLOX)
0.0219976566731929,0.1317720413208007,0.8462302684783936,VIVENDO COMO BOXY BOO no ROBLOX (Poppy Playtime The Project)
0.1999880224466323,0.2826472818851471,0.5173646807670593,🎶 A MÚSICA DOS RAINBOW FRIENDS (Papile) - ROBLOX (Paródia Pipoco - Ana Castela)
0.0252011008560657,0.1656196564435959,0.8091793060302734,VIVENDO COMO A MOMMY LONG LEGS no ROBLOX (Poppy Playtime CAPITULO 2)
0.0406219884753227,0.1894540339708328,0.769923985004425,VIREI O BUNZO BUNNY no ROBLOX (Poppy Playtime_ Chapter 2)
0.0430773310363292,0.3798013925552368,0.5771213173866272,O SONIC ME ADOTOU no BROOKHAVEN (PAPAI DA PAPILE) - Roblox Historinha
0.0897180959582328,0.2593602240085602,0.6509217023849487,de HUMANA para KISSY MISSY 😯 (Roblox Brookhaven - Historinha) - Ju Papile ✨
