comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
148,1.0571428571428572,6.992052454995017,0.0,80,1,0.16052990198383937,0.10591113957116718,0.910464346408844,0.6756756756756757,23,0.26238875390609373,0.24432529193810543,0.9511865973472596,15.54054054054054,120,0.577081335909866,0.1950653127278958,0.8702383041381836,81.08108108108108
