comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
202,0.6011904761904762,4.876553567627333,0.0,65,2,0.1559544438674889,0.09913732530051932,0.7823587656021118,0.9900990099009901,29,0.262687836432516,0.23877324009926262,0.9584805965423584,14.356435643564355,170,0.5813577256285318,0.1903875840261915,0.8784597516059875,84.15841584158416
