comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
3073,1.6521505376344086,55.84773322911568,0.0,2383,31,0.09199257710507773,0.08629641145992843,0.9011939764022828,1.0087862024080703,61,0.11423547326272251,0.10720633299188125,0.9391819834709167,1.9850309144158802,2972,0.7937719506934998,0.1308100486102895,0.9348976016044616,96.7133094695737
