comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
6754,3.6567406605305903,121.0397452107443,0.0,5137,28,0.11766609367215382,0.08257042833939485,0.9604905247688292,0.414569144210838,111,0.13818228328978346,0.10479867492184138,0.9810017943382264,1.6434705359786792,6505,0.7441516225009733,0.1352919230432865,0.9305537343025208,96.31329582469648
