comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
927,0.5027114967462039,15.445087411379467,0.0,652,9,0.10057035831487388,0.09468254127588492,0.8894692659378052,0.9708737864077669,36,0.12423616662589346,0.14210535955230144,0.9687569737434388,3.8834951456310676,875,0.7751934749155658,0.15188579807627745,0.9217514991760254,94.39050701186623
