channel_id,title,description,published_at,country,view_count,comment_count,subscriber_count,video_count,is_verified,keywords,profile_picture_url
UCtKndmEnQyqkhOQfpi5CgvQ,Davi,"
",2012-07-16T21:08:50Z,BR,279936600,0,2730000,590,False,,https://yt3.ggpht.com/K8C4Ahv9fQiH2D4Rn8DFgstf7T2FO4LsMEgifYliFHNWRnM7ogfNSc-KoPJmp0hth5TZfKHdvA=s88-c-k-c0x00ffffff-no-rj
