comments_total,comments_mean_day,comments_avg_day,comments_median_day,comments_max_day,neg_total_threshold,neg_mean,neg_avg,neg_max,neg_percentage,pos_total_threshold,pos_mean,pos_avg,pos_max,pos_percentage,neu_total_threshold,neu_mean,neu_avg,neu_max,neu_percentage
2875,1.5901548672566372,36.84313135488836,0.0,1367,27,0.11492434685426234,0.08316312677576755,0.953062117099762,0.9391304347826087,73,0.10931260273670369,0.11812449539088621,0.95549339056015,2.5391304347826087,2759,0.7757630514683931,0.12804095235115778,0.9417681694030762,95.96521739130435
